Region,document-id,stanzaid,Content,stage,code,AA,CG,CM,IL,KB,LD,LP,MT,MU,PA,RI
未知地区,20221207第八次未知地区工作会议,670,15:39): 我觉得你们分工也很好的，有每一个专家都会。,后期,"LD, CM, MT",0,0,1,0,0,1,0,1,0,0,0
未知地区,20221207第八次未知地区工作会议,671,15:39): 把题给漏了。,后期,KB,0,0,0,0,1,0,0,0,0,0,0
未知地区,20221207第八次未知地区工作会议,672,15:46): 组负责一个指标，这个也可以在比方说在质量保保障资助离校就会全面去看，负责。在实际操作的时候，那会有很多你们观察了我们的时间，你们就看到我们每一个环节。环节都会有不同的题目，那我们就邀请专家，他们可以自己去选择问哪一些问题，比方说他有兴趣看他的学习成效是怎么样，他就自己去举手。我要问这个问题，又也可能就是跟主任。比方说赵老师你可以去基于之前财务的问题，有哪一位老师他特别的关注，那你可以邀请他去提问。这样子就是最先有一个有一套问题准备了，然后去委派邀请哪一位专家去提问，你们在？简报上分工也很好了。,后期,CM,0,0,1,0,0,0,0,0,0,0,0
未知地区,20221207第八次未知地区工作会议,673,17:07): 不同的专家提问以后，可能李校长就会对技术保障做最后的把关就是他，你觉得他整体来说能不能够回应到专家的提问，他整体来说有什么要。经有什么要提供意见的地方这样子。不知道你们觉得安排怎么样？,后期,"LD, MT",0,0,0,0,0,1,0,1,0,0,0
未知地区,20221207第八次未知地区工作会议,674,17:34): 我请教一下，我们现在这个初步分工有个意向，然后等到这个我们的问题出来以后，再把问题分给每一位专家，一个初步的方案分给专家，然后专家再来反馈。他对哪些问题感兴趣，或者他同意这样的分工，或者是他对哪些更有兴趣。这样有专家有个回复以后再确定这个分工？,后期,LP,0,0,0,0,0,0,1,0,0,0,0
未知地区,20221207第八次未知地区工作会议,675,17:55): 对。对。对那在我们评审局，比方说如果钟主任他是个主任的话，他有责任去了解每一个指标，他的还没能解决的问题，比方说有一条是邱主任是专家去提问的。钟主任要作作为个案主任要看看迎办者，他的回应是不是能够满足邱主任的要求，如果有一些要追问的情况下，个案主任也会提出，或者是其他专家也会补充。你这个说明不叫不够清楚，请再说明一下，要让大家专家都理解民办者的回应是否已经吸取了他们的一类。,后期,"CM, AA",1,0,1,0,0,0,0,0,0,0,0
未知地区,20221207第八次未知地区工作会议,676,19:04): 好。,后期,KB,0,0,0,0,1,0,0,0,0,0,0
未知地区,20221207第八次未知地区工作会议,677,19:04): 信号好。,后期,"LD, KB",0,0,0,0,1,1,0,0,0,0,0
未知地区,20221207第八次未知地区工作会议,678,19:06): 还有。我想我们可以跟你们分享，我们一般。我们的案主任基本上都有一个。剧版的都主席要发言的一个台词，我们都会先朝你写下来。每题目每环节的题目可能每一个小时大约四个小提问都写下来，然后就让。组小组的组长在分配每一位组员去问，可能钟主任可以跟赵博士联系，就朝着一个。这个剧本在时间控制方面可能比较好，因为我们有的时间是有效有限。话我们评审的怎么成效就可能有阻碍的，但愿每个。每个小时只可能讨论45个题目，所以最好先写下来，就是突然之间有个成员不能出息的话，问题还在，可以在别的组员补贴提问这个。,后期,CM,0,0,1,0,0,0,0,0,0,0,0
未知地区,20221207第八次未知地区工作会议,679,20:30): 非常好，赵博士辛苦了，我们学分银行的相关的同志都辛苦了！要做大量的准备工作。那行。看看。我们的其他专家还有没有？新的意见。没有意见我们。今天会议的议程规定的内容就初步完成，因为第一次试点很多东西都。准备的有点仓促，准备有点仓促，所以今天会议？没有达到预期的目标，也为我们下一步工作的改进奠定了一个基础。发现了问题，发现问题，那么也为今后改进工作提供了参考，也为我们下一步做好工作也奠定了一定基础。,后期,"PA, AA, MT",1,0,0,0,0,0,0,1,0,1,0
未知地区,20221207第八次未知地区工作会议,680,21:45): 今天会议之后，我想有几个工作需要立即做的一个就是请把表把。请各位专家提出实地考察需要核实的重点问题和举办机构需要补充的材料清单。第一时间。最好今天下午第一会后第一时间发给各位专家，两天之内。署名返回？签订意见署名返回给。十分银行。,后期,LP,0,0,0,0,0,0,1,0,0,0,0
未知地区,20221207第八次未知地区工作会议,681,22:25): 学生银行根据各位专家反馈的意见，把问题确定下来。然后把这些问题分到环节去分到各个环节去，这是一第二，根据这些问题，这个初步做一个分工，然后分工初步做出来以后也第一时间。发给我们的专家，大家进行确认。,后期,CM,0,0,1,0,0,0,0,0,0,0,0
未知地区,20221207第八次未知地区工作会议,682,22:55): 第31个就是？实地考察的时候，还有很多的准备工作需要做，那么请学生银行请教我们香港的同行，香港的专家，那么在他们的指导下，我们把相关的准备工作做好。力争我们18号实地考察的时候能够如期顺利的。进行。,后期,CG,0,1,0,0,0,0,0,0,0,0,0
未知地区,20221207第八次未知地区工作会议,683,23:21): 好，今天会议的主要内容。就开到这里，非常感谢香港评审局对我们工作的长期以来的指导和对试点工作的指导。最后这个时间想请赵总干事看看还有什么对我们的下来试点评审，还有什么需要注意和改进的地方，请花点时间再给我们指导一下。,后期,"RI, PA",0,0,0,0,0,0,0,0,0,1,1
未知地区,20221207第八次未知地区工作会议,684,24:00): 张博士。,后期,"LD, LP",0,0,0,0,0,1,1,0,0,0,0
未知地区,20221207第八次未知地区工作会议,685,24:00): 我没有什么。知道只是我觉得你们其实非常的神奇的，就是很短的时间就可以做，那么带量的工作，我就觉得很惊讶，觉得。一切的规模准备已经都很好的，只是我们刚才说的只是细化一点，也在鸡蛋当中挑这个骨头。大家不要介意，我觉得现在走到这一步已经很好，也是出乎我们的意料的。所以我觉得在实地考察跟这个试点的工作一定会很完满的，很成功的完成的，所以我没有什么补充，只是祝贺各位今天的正式的试点工作。在一点在走下去都顺利，还有大家都工作的非常的开心，是不是谢谢！,后期,KB,0,0,0,0,1,0,0,0,0,0,0
未知地区,20221207第八次未知地区工作会议,686,25:05): 谢谢赵总博士鼓励！我也请评审局一如既往的继续指导，帮助我们走好这个试点的工作。未下来的广东的质量保障机制？顺利的建立奠定基础。谢谢我们香港的专家。,后期,"MT, PA, LP",0,0,0,0,0,0,1,1,0,1,0
未知地区,20221207第八次未知地区工作会议,687,25:34): 试点的评审工作是在学分银行的领导下开展的。因为试点评审理论上有一个评审的机构就是评审服务中心，但是这个机构还没有成立，所以现在学民银行代行相关的职责学分银行的这个同志为此做了。艰辛的努力，非常的辛苦，有些同志这个家里面忙把小孩都托管到别的地方去了，这个没日没夜的干这个事情非常值得敬佩，那么这个工作是在学费银行领导下开展的。下面我们也请学文银行管理中心的李主任。为我们专家组的后续工作和做点指示，李主任。,后期,"KB, LD, AA",1,0,0,0,1,1,0,0,0,0,0
未知地区,20221207第八次未知地区工作会议,688,26:24): 谢谢李校。不能说是哈，我只是谈两点体会。第一点就特别感谢！因为广东激励框架下的质量保障机制。我们都知道。是特别难的事情。因为他在我们内地。来说。填补空白的一个领域。所以我们做起来特别难。学分银行在统筹这个工作的过程里面。有很多考虑不到或者说。组织的不够好的地方，请我们各位专家。也请香港评审的各位同行多多包容，多多指导，这个是特别重要，但是我们一直认为做这个事情是特别有价值的。对推动我们国家的学习型社会建设，对推动。广东的社会银行的高质量发展。是一个特别有意义的公益性的事业，所以我们特别高兴，也特别开心去做这么一件事情，虽然说很辛苦，但是我们觉得很值得，特别是有那么。多的关爱支持，比如说香港评审级的。赵总博士还有邱主任张主任还有钟主任长期以来对学分银行的工作的支持，鼓励与指导，让我们特别感恩，也感谢！借机会感谢我们香港评审机一直以来的支持指导和鼓励！是我第一个要感谢的，第二个是感谢！,后期,"KB, LD",0,0,0,0,1,1,0,0,0,0,0
未知地区,20221207第八次未知地区工作会议,689,28:23): 我们李校。领衔下的？高水平的。专业团队做了大量的。心很艰辛的。开创性的工作。从我们目前看到的。结果来看，虽然说还有一些问题，但是我觉得这个成效已经非常显著，为我们后续的工作奠定了坚实的基础，所以我也借这个机会。像李孝。还有其他的几位专家杜主任武燕，还有我们的小赵博士以及没有再没有来参加会议的何诗文主任，还有香港的舞弊。前专家表示崇高的敬意。和衷心的感谢，是我第一个想表达的。,后期,"LP, MU",0,0,0,0,0,0,1,0,1,0,0
未知地区,20221207第八次未知地区工作会议,690,29:21): 第二个想表达的是一个小小的希望，因为这个事情的确特别难做。所以我们做这个试点评审，我们的目标之一就是说要验证我们广东这个框架下质量保障的科学性，合理性，可操作性，还有就是适用性。,后期,"IL, LP, MT",0,0,0,1,0,0,1,1,0,0,0
未知地区,20221207第八次未知地区工作会议,691,29:43): 我们另外一个维度，我们也是以问题导向作为这个出发点。我们也希望通过试点评审，更多的发现我们工作里面的。相关问题，比如说我们组织评审的时候。相关的问题，又比如说我们的评审标准评审流程里面的一些问题，又比如说我们刚刚提到的一些评审小组的制度，这方面的一些短板，我们都希望通过试点评审。发现问题为我们后续的工作提供相关的针对性的解决方案，所以我也希望香港评审局千万不要客气，有任何想到的接到我们做的。不是特别好的地方，一定要提出来，你们提问题，我们就是帮我们走的更高更好，我们会特别高兴，所以这是第一个。第二个，我也希望李校。组长的整个专家团队对我们的。相关的工作。都提意见。多提建议也多多包容我们整个学问银行团队虽然说水平不高，但是我们热情很高，我们碰到任何的事情，我们都会想尽办法全力以赴争取。做到最好好谢谢李校，也谢谢评审的朋友，我就表达这两点感悟，好，谢谢！,后期,"LD, AA, MU",1,0,0,0,0,1,0,0,1,0,0
未知地区,20221207第八次未知地区工作会议,692,31:27): 好谢谢李主任！好。也非常感谢非刚才。再次感谢我们香港评审局。有关领导的专家的。关心支持和指导。确实是手把手的。扶着广东。把这个事情一步一步的走来，一步一步走来，能走到今天，全靠你们，如果没有你们广东确实做不到，现在做不到这样，这是实话，也感谢学飞银行。所以我们专家团队的信任，那么把这么重要的试点工作交给专家团队去做这个非常感谢有幸参加有价值的工作。我们也都感到非常的荣幸。能为广东的乃至全国？学习型社会建设做一点贡献。做点贡献我们大家都觉得使命重大，确实非常有价值有意义。,后期,"AA, KB",1,0,0,0,1,0,0,0,0,0,0
未知地区,20221207第八次未知地区工作会议,693,32:46): 好，那么今天的会议全部内容就完了。再次感谢各位专家的参与，感谢我们香港评审局，感谢学分银行的同仁们！那我们就会议就到这下来就辛苦学分银行的同仁。再继续努力！,后期,"LP, RI",0,0,0,0,0,0,1,0,0,0,1
未知地区,20221207第八次未知地区工作会议,694,33:10): 好好谢谢好拜拜！,后期,"AA, MT",1,0,0,0,0,0,0,1,0,0,0
未知地区,20221207第八次未知地区工作会议,695,33:11): 好谢谢，非常感谢那我们！,后期,"KB, CM",0,0,1,0,1,0,0,0,0,0,0
未知地区,20221207第八次未知地区工作会议,696,33:11): 好再见。,后期,"CM, KB, LP",0,0,1,0,1,0,1,0,0,0,0
未知地区,20221207第八次未知地区工作会议,697,33:13): 再见。,后期,"MU, IL, CM",0,0,1,1,0,0,0,0,1,0,0
